vacancy,url,created,has_test,salary_from,salary_to,currency,experience,schedule,skills,employer,area,description
"Backend/Fullstack разработчик (C#, .Net Core, JS, Vue.js)",https://hh.ru/applicant/vacancy_response?vacancyId=44598488,2021-07-08T17:33:45+0300,False,,250000,RUR,От 3 до 6 лет,Удаленная работа,C#;ASP.NET;.NET Core;SQL;API;,Russ Outdoor,Москва,"Russ Outdoor - крупнейший оператор наружной рекламы в России. У нас есть собственная разработка ПО для различных проектов и нужд компании. Мы не ИТ-компания, у нас нет прописанных до мельчайших моментов процессов, которые надо строго соблюдать, мы не работаем по конкретной методологии. У нас больше свободы + масштабный проект + поддержка бизнеса + амбициозные цели на развитие. Мы ищем backend разработчика (уровня middle и выше) с опытом программирования на C#, .Net Core для работы над новым проектом, связанным с публикацией видео-контента на цифровых рекламных щитах. Обязательные требования: опыт разработки с использованием c#, mvc/core asp.net. Желателен опыт работы со следующими технологиями (не обязательно со всеми): reactive extensions, immutable collections, dependency injection/ioc, cross process communication (named pipes/wait handles/shared memory); direct3d (11.1, hlsl, texture compression), direct2d, directWrite; Что касается soft-skills, мы ожидаем максимальной самостоятельности и проактивности. Мы всегда рады новым идеям, свежему взгляду, открыты к новому опыту. Условия:  возможен удаленный формат работы адрес офиса: БЦ Riga Land, 9км Новорижского шоссе, есть корпоративный транспорт от м.Строгино и Щукинская, от ж\д станции Красногорская, бесплатная парковка для сотрудников оформление по ТК РФ, белая зарплата до 230 тысяч рублей на руки (по результатам собеседования), ДМС "
Junior Product manager,https://hh.ru/applicant/vacancy_response?vacancyId=44940321,2021-07-21T10:03:47+0300,True,50000,,RUR,От 1 года до 3 лет,Полный день,Маркетинговый анализ;Сбор и анализ информации;Аналитические способности;MS Excel;Digital Marketing;Product Marketing;SQL;Python;growth;Google Analytics;Google AdWords;Яндекс.Директ;Internet Marketing;Контекстная реклама;Яндекс.Метрика;Навыки презентации;Управление проектами;power bi;Tableau;trello;slack;Английский язык;,Гигант,Москва,"Привет! Если ты ждал знак, то вот он :) Гигант - это активно растущий стартап, который уже нашел PMF, получил инвестиции от Авито и сфокусировался на многократном росте. Для пользователей - мы сервис быстрого поиска подработки в удобное время и рядом с домом. Для бизнеса - платформа для поиска линейных исполнителей на короткое время. В нашей команде уже более 150 человек, а подрабатывают через нас тысячи. И это только начало :) Поэтому, если такие ценности как: Честность, Любознательность, Взаимоуважение и Амбициозность тебе близки - сейчас самое время присоединиться! Чем предстоит заниматься: Самостоятельно решать и сапортить решение взрослых задачек Growth &amp; Marketing команд. Это про кратный рост эффективности, принятие решений на основе данных, продуктовые и маркетинговые гипотезы, цифры, цифры и еще раз цифры. Будет быстро и сложно! Будет очень много новой информации. Будет много задач из серии: собери табличку, построй сводную, зарисерч, прокастдевь, разбери джобы, организуй встречу, запроджекти, причеши, автоматизируй и т.д. Что это даст тебе: Невероятную возможность участвовать во всех бизнес процессах компании и напрямую влиять на рост бизнеса. А значит получить шанс пройти карьерный путь, который у большинства занимает многие годы, за 10-15 месяцев. Получить ту самую насмотренность, стать T-shaped и осознанно выбрать будущую специализацию - growth, marketing, product, analytics, you name it! И между делом приложить руку к истории с потенциалом больше, чем у Яндекс.Такси :) Наставничество, воркшопы, курсы, конфы и книги - как само собой разумеющееся. Требования:   Здравый смысл и желание работать головой, а не руками   Гиперответственность и четкий тайм менеджмент   Любовь к таблицам и цифрам. Excel и Spreadsheets - твои любимые игрушки   Знание английского на уровне B1+. Большая часть учебного контента будет на английском   Опыт в NoCode интеграциях и прочие прелести современного IT, где &quot;даже моя бабушка может запилить приложулю&quot;   Слова метрики, конверсия, CAC, ROI, LTV и ретеншен не вызывают страха (как минимум можешь быстро загуглить и разобраться к чему это все)   (не обязательно) Python, SQL и прочие страшные слова дают плюс в карму и однозначное преимущество, если за словами есть еще и опыт   Условия:   Офигенная команда экспертов в продукте, маркетинге, аналитике, разработке и бизнесе   Возможность совмещать работу в офисе в Москве/СПб и дома   Полностью белая ЗП   Оплата от 50% до 100% курсов, вебинаров и прочей пользы   Возможность присоединиться к &quot;единорогу&quot; почти на самом старте  "
Middle Data Scientist / ML-engineer (NLP),https://hh.ru/applicant/vacancy_response?vacancyId=45704018,2021-07-21T10:15:54+0300,False,100000,200000,RUR,От 1 года до 3 лет,Удаленная работа,NER;sentence encoder;deeppavlov;production-ready code;dialogue systems;dialogue state tracking;,РЕ:ПОИНТ,Новосибирск,"Привет! Мы - компания Re:point, продуктовая IT- компания. Работаем на российском и зарубежном рынке с 2012 года. Сейчас мы разрабатываем несколько инновационных продуктов для фармацевтического ритейла с использованием алгоритмов машинного обучения. Используются технологии в области CV &amp; Speech-to-Text с последующей обработкой и визуализацией данных в статистических панелях. NLP работает с результатом обработки STT (диалоги в аптеках), основная задача - это извлечение именованных сущностей из текстов фармацевтического содержания. Сейчас мы ищем опытного инженера для работы с естественным языком.   Обязанности:   Предобработка текстового описания товара (очистка, токенизация, лемматизация);   Предобработка результатов мультиязычного STT;   Извлечение именованных сущностей и ключевых слов;   Морфологический, синтаксический анализ;   Требования:   Умение писать production-ready код в Python;   Опыт работы с классическим ML алгоритмами и библиотеками (sklearn/scipy/pandas/numpy stack);   Опыт работы с алгоритмами и библиотеками машинного обучения в NLP (с некоторыми из представленных): nltk, deeppavlov, spacy, gensim и Named Entity. Recognition (в особенности DrugNER);   Опыт работы с русским языком:   морфология: pymorphy2;   парсеры грамматик: Tomita parser, yargy.     Опыт обучения глубоких нейронных сетей с использованием фреймворков Tensorflow, Keras, PyTorch на собственных данных.   Векторизация: bow, tf-idf, sentence-encoder.   Дистрибутивная семантика: word2vec, fasttext, и др.   Контроль версий: git.     Будет плюсом:   Разработка диалоговых систем;   Опыт работы с базами данных;   Опыт подготовки web-сервисов для ML-моделей;   Опыт работы с моделями text-to-text (T5).   Участие и победы в Kaggle.   Условия:   Удаленная работа;   Официальное оформление по ТК РФ;   Конкурентная, &quot;белая&quot; ЗП;   Гибкое начало и окончание рабочего дня;   Работа в продуктовой команде, ревью;   Конференции, митапы, учебные курсы за счет компании;   Открытое к диалогу руководство;   Возможность влиять на развитие продукта и компании.  "
Technical Support Engineer,https://hh.ru/applicant/vacancy_response?vacancyId=44108294,2021-07-14T10:11:46+0300,False,,,,От 1 года до 3 лет,Удаленная работа,Linux;Monitoring;Troubleshooting;Atlassian Jira;Asterisk;Zabbix;,IDT Technologies,Санкт-Петербург,"IDT is looking for a Technical Support Engineer. The main role in this position is to proactively monitor and resolve all production alerts within IDT’s Global network. As a part of IDT Team you will:  Proactively monitor all production networks, applications, and services. Respond to &amp; resolve alerts/alarms according to standard operating procedures. Track all issues in a ticketing system. Escalate alerts/issues to the appropriate Support team and work with Support team towards a timely resolution.  We would like to see:  Excellent monitoring / troubleshooting skills. Working knowledge of Windows and Linux OS, Networks. Working knowledge of issues/ticket track system. Good English (both oral and written) – B2+  It&#39;s a plus if you have:  Knowledge of Cisco or Juniper network devices. Knowledge of Cloud Computing. Knowledge of SIP, VoIP.  Work schedule:  From Monday to Friday (changeable schedule, without night shift). 1st shift: 7am - 4pm | 2d shift: 2 pm - 11pm (UTC +3 MSK).  We offer you:  A really exciting and challenging job and talented people around. Competitive salary and growth opportunities. Good hardware. Remote work opportunity! 26 vacation days &amp; 5 fully covered sick days without sick leave required per year. Professional training, seminars, and conferences compensation. Sports activities reimbursement. Medical insurance. Superb corporate English lessons.  About Us: IDT Technologies is a part of IDT Corporation – an American telecommunications company founded in 1990 and headquartered in Newark, New Jersey. Today it is an industry leader in prepaid communication and payment services and one of the world&#39;s largest international voice carriers. We are listed on the NYSE, employ over 1300 people across 20+ countries, and have revenues in excess of $1.5 billion. Net2Phone is a rapidly growing global provider of unified cloud communications solutions. It was named ‘VoIP Supplier of the Year’ by the Telecom Consulting Group in 2018. TCG is one of the largest and experienced agencies in the US with over 3400 agents. Its cloud communication solution provides an integrated communications suite featuring powerful collaboration tools such as voice, messaging, chat, unlimited domestic and international calling to 23+ countries. Net2Phone’s commitment to TCG includes rapid quote turn-around, industry-leading SPIFFs, and evergreen residuals."
Salesforce Developer (Relocation to Latvia),https://hh.ru/applicant/vacancy_response?vacancyId=46048444,2021-07-07T12:32:14+0300,False,,,,От 3 до 6 лет,Полный день,Git;JavaScript;CSS;Jenkins;HTML;,CUSTOMERTIMES,Москва,"Customertimes Corp. Customertimes is a cloud consulting and system integrator group working in the USA, Russia and 50+ other countries all over the world. We work with the world&#39;s largest software vendors like Salesforce, SAP, Pega, as well as provide in-house developments for large and medium-sized companies. About us:  Official reseller Partner More than 1050 high-level professionals (developers, QA engineers, UI/UX designers, consultants, business analysts, architects and managers who have accumulated unique knowledge and experience in cloud solutions) 8 offices around the world (Moscow, New York, London, Paris, Toronto, Kiev, Minsk and Riga) Many customers with world-famous names Brilliant and constantly improvement development process with using agile, CI/CD, code review, auto-notifications, code quality control systems etc.  We invite Experienced Developer to our Product Department (CT Software) for participating in the development of our Products (Hi-Tech Cloud Enterprise Solutions). Responsibilities:  Development new features (backend and frontend parts) with using Apex, Lightning Web Components, JavaScript, HTML, CSS Bug fixing Writing Unit Tests Decomposition and estimating of tasks Participation in designing solutions and making architectural decisions Code Review  Skills:  English: intermediate or better 3+ years of experience in commercial development (Enterprise or WEB) with using Apex or one of other OOP languages (Java, C#, Python, PHP etc.) Web development skills: JavaScript, HTML, CSS Experience of using at least one frontend framework (Lightning Web Components, Angular, React, Vue etc.) In-depth understanding of OOP, SOLID, Design Patterns, clean code, refactoring and working with tech debts Experience with SOAP and REST web services Software version control (GIT or other)  Nice-to-Have Skills:  Salesforce DX CI/CD, Jenkins, Docker Heroku  We offer Professional growth:  Immersion in the newest sphere of knowledge - cloud computing Certification at the expense of the company Internal and external professional education English language courses The young, strong, and friendly team of excellent professionals  Social package:  Competitive compensation depending on experience and skillset Flexible working hours in schedule 5/2 Vacation 31 days Registration under the RF Labour Code Voluntary Medical insurance Corporate sport activities and discounts on sport     "
Regular/Senior BI Analyst (Remote),https://hh.ru/applicant/vacancy_response?vacancyId=46328508,2021-07-19T10:15:54+0300,False,,,,От 1 года до 3 лет,Удаленная работа,,Luxoft,Москва,"Project Description: The corporate Reporting department covers company-wide Tableau reporting and data analysisCross-locations project team - Moscow, Saint Petersburg, Omsk Responsibilities: Client-facing:∙ Regular syncs with customers on backlog prioritization, blockers, and fast-tracks resolving∙ New requirements management: collecting and merging requirements from different customer groups∙ Proactive research for new demand finding within a CompanyTableau reports development:∙ Preparation of data sources &amp; setting up development task for the DWH team∙ Draft version design &amp; development and UAT with a customer∙ Setting up interactive elements in dashboards (actions, parameters-switchers, etc.)∙ Visibility permissions management (row-level security) inside a report∙ Technical documentation preparation∙ Release preparation and presenting for end-users (50+ participants)Tableau server administration:∙ Controlling permissions on a site - project - workbook levels (~3000 users)∙ Creating rules for auto-updated user groups∙ Managing available license pool (viewers, explorers, creators, etc.)∙ Background tasks monitoring (extracts, subscriptions, etc.)∙ Tableau adoption &amp; user&#39;s behaviour monitoring (via in-built and custom tools) Mandatory Skills Description: Requirements:∙ Bachelor&#39;s Degree or higher in economics / mathematics / engineering / computer science∙ Strong experience working with MS Excel∙ Strong data analysis skills∙ Good presentation and data visualization skills∙ Great attention to details, structured and analytical approach, critical and logical thinking∙ 1 year of reporting experience with any of BI tools Tableau, Qlik, Power BI or other (Tableau is a plus)∙ At least basic level of SQL Nice to Have Skills: Practical experience with namely Tableau  "
Младший Digital Mаркетолог,https://hh.ru/applicant/vacancy_response?vacancyId=44939259,2021-07-21T10:04:28+0300,True,50000,,RUR,Нет опыта,Полный день,Маркетинговый анализ;Сбор и анализ информации;Аналитические способности;MS Excel;Digital Marketing;Product Marketing;SQL;Python;growth;Google Analytics;Яндекс.Метрика;Google AdWords;Яндекс.Директ;power bi;Tableau;trello;slack;Управление проектами;Английский язык;Контекстная реклама;Интернет-реклама;Internet Marketing;Навыки презентации;,Гигант,Санкт-Петербург,"Привет! Если ты ждал знак, то вот он :) Гигант - это активно растущий стартап, который уже нашел PMF, получил инвестиции от Авито и сфокусировался на многократном росте. Для пользователей - мы сервис быстрого поиска подработки в удобное время и рядом с домом. Для бизнеса - платформа для поиска линейных исполнителей на короткое время. В нашей команде уже более 150 человек, а подрабатывают через нас тысячи. И это только начало :) Поэтому, если такие ценности как: Честность, Любознательность, Взаимоуважение и Амбициозность тебе близки - сейчас самое время присоединиться! Чем предстоит заниматься: Самостоятельно решать и сапортить решение взрослых задачек Growth &amp; Marketing команд. Это про кратный рост эффективности, принятие решений на основе данных, продуктовые и маркетинговые гипотезы, цифры, цифры и еще раз цифры. Будет быстро и сложно! Будет очень много новой информации. Будет много задач из серии: собери табличку, построй сводную, зарисерч, прокастдевь, разбери джобы, организуй встречу, запроджекти, причеши, автоматизируй и т.д. Что это даст тебе: Невероятную возможность участвовать во всех бизнес процессах компании и напрямую влиять на рост бизнеса. А значит получить шанс пройти карьерный путь, который у большинства занимает многие годы, за 10-15 месяцев. Получить ту самую насмотренность, стать T-shaped и осознанно выбрать будущую специализацию - growth, marketing, product, analytics, you name it! И между делом приложить руку к истории с потенциалом больше, чем у Яндекс.Такси :) Наставничество, воркшопы, курсы, конфы и книги - как само собой разумеющееся. Требования:   Здравый смысл и желание работать головой, а не руками   Гиперответственность и четкий тайм менеджмент   Любовь к таблицам и цифрам. Excel и Spreadsheets - твои любимые игрушки   Знание английского на уровне B1+. Большая часть учебного контента будет на английском   Опыт в NoCode интеграциях и прочие прелести современного IT, где &quot;даже моя бабушка может запилить приложулю&quot;   Слова метрики, конверсия, CAC, ROI, LTV и ретеншен не вызывают страха (как минимум можешь быстро загуглить и разобраться к чему это все)   (не обязательно) Python, SQL и прочие страшные слова дают плюс в карму и однозначное преимущество, если за словами есть еще и опыт   Условия:   Офигенная команда экспертов в продукте, маркетинге, аналитике, разработке и бизнесе   Возможность совмещать работу в офисе в Москве/СПб и дома   Полностью белая ЗП   Оплата от 50% до 100% курсов, вебинаров и прочей пользы   Возможность присоединиться к &quot;единорогу&quot; почти на самом старте  "
AdOps Manager,https://hh.ru/applicant/vacancy_response?vacancyId=46022238,2021-07-06T16:27:26+0300,False,,,,От 3 до 6 лет,Полный день,Английский язык;Analytical skills;Firebase;Admob;Mopub;Amazon;Programmatic advertising;Advertising;,TheSoul Publishing (AdMe),Екатеринбург,"TheSoul Publishing is one of the largest digital media publishers in the world producing entertaining and positive online content for more than 1 billion followers around the world. We are the company behind wildly successful DIY channel 5-Minute Crafts, the inspirational and creative channel Bright Side, and a wide portfolio of additional popular channels across YouTube, Facebook, TikTok, Instagram, and more.   We were named &quot;Digital Studio of the Year&quot; at the recent 2021 Digiday Video &amp; TV Awards and continue to garner recognition from the Webby, Shorty, and Streamy awards. With a highly-creative team of 1700 spread across 70 countries, we continue to expand to match the rapid growth and success of the company. We’re looking for a Senior Ad Operations Manager (Applications) with expertise in mobile applications ad monetization who will be passionate about leading this subject, applying new skills and jumping in wherever needed to ensure campaign success.   Location: Limassol, Cyprus / Remote Responsibilities:   Become a leading subject matter expert in mobile in-app ad monetization.   Monitor, optimize and increase ad revenue, eCPM, impressions and fill rates among all our apps.   Keep track of revenue and other significant KPIs.   Run A/B tests to optimize ad network-based monetization efforts.   Propose improvements and innovative ways on how to increase revenue, viewability and other essential metrics.   Day-to-day yield optimization techniques across all monetization partners.   Requirements to the candidates:   3+ years of professional experience.   Degree in tech would be a plus.   Professional knowledge of app environment and ecosystem, app monetisation, analysis, ad setup.   Experience in app monetisation in media/games on the publisher’s side.   Knowledge of Firebase, GA, Mopub, Admob, Facebook, Amazon etc   Fluent English   We offer:   A competitive salary and benefits;   Location – Limassol or remote working in a European time zone;   Great opportunities to grow and develop your skills in an international and creative team.   We appreciate your interest in our roles and the company. Your CV will be reviewed carefully by our team, and if we are ready to move forward with your application, one of our recruiters will contact you and explain the next steps. ​ TheSoul Publishing is an equal opportunity employer and we are committed to creating an inclusive environment for all employees. We celebrate diversity and we do not discriminate based upon race, color, religion, gender, gender identity, national origin, citizenship, age, disability, sexual orientation, marital status, or any other characteristic protected by law. We care about the privacy of our candidates and all the data you provide to us is maintained in a secure manner and kept confidential.    "
Бухгалтер на первичную документацию,https://hh.ru/applicant/vacancy_response?vacancyId=46205353,2021-07-13T14:41:46+0300,False,25000,,RUR,От 1 года до 3 лет,Полный день,Статистика;Бухгалтерская отчетность;Кассовые операции;,Бухгалтер групп,Ижевск,"В СВЯЗИ С РАСШИРЕНИЕМв офис города Ижевска требуются:- Бухгалтер на первичную документацияОфис в центре города, карьерный рост, дружный коллектив.К ЗП положены премии, надбавки.Отпуска оплачиваютсяТрудоустройство официальное.Немного о компании: АУТСОРСИНГпервый офис был открыт в 2011 году в г. Ижевсксейчас мы находимся помимо Ижевска, в Москве и Московской области.В числе наших клиентов такие компании как Лайк Центр, Names, Кодкласс и другие.Сейчас компания быстро развивается и расширяет свой спектр услуг.Если ты не боишься:- работы- большого количества информации- развиваться в бухгалтерии- прокачать знания в налогах!!!! то скорее отправляй свое резюме на почтуМы ждем именно тебя!Скучно тебе не будет! Обязанности:- контроль и запрос первичных документов;- ввод первичной документации в базу 1С;- отражение реализации в 1С;- Авансовые отчеты, банк, касса;Требования:- Опыт работы не менее 1 года;- Умение работать в программах 1С-Бухгалтерия, интернет-банке, офисных программах;- умение пользоваться компьютерными программами, справочно-правовыми системами, оргтехникой, и т.п.- грамотная письменная и устная речьУсловия:Официальное трудоустройство, согласно ТК РФ- карьерный рост- много практики- дружный коллективМесто работыИжевск, ул Кирова, д 142"
AdOps Manager,https://hh.ru/applicant/vacancy_response?vacancyId=46022237,2021-07-06T16:27:26+0300,False,,,,От 3 до 6 лет,Полный день,Английский язык;Analytical skills;Firebase;Admob;Mopub;Amazon;Programmatic advertising;Advertising;,TheSoul Publishing (AdMe),Краснодар,"TheSoul Publishing is one of the largest digital media publishers in the world producing entertaining and positive online content for more than 1 billion followers around the world. We are the company behind wildly successful DIY channel 5-Minute Crafts, the inspirational and creative channel Bright Side, and a wide portfolio of additional popular channels across YouTube, Facebook, TikTok, Instagram, and more.   We were named &quot;Digital Studio of the Year&quot; at the recent 2021 Digiday Video &amp; TV Awards and continue to garner recognition from the Webby, Shorty, and Streamy awards. With a highly-creative team of 1700 spread across 70 countries, we continue to expand to match the rapid growth and success of the company. We’re looking for a Senior Ad Operations Manager (Applications) with expertise in mobile applications ad monetization who will be passionate about leading this subject, applying new skills and jumping in wherever needed to ensure campaign success.   Location: Limassol, Cyprus / Remote Responsibilities:   Become a leading subject matter expert in mobile in-app ad monetization.   Monitor, optimize and increase ad revenue, eCPM, impressions and fill rates among all our apps.   Keep track of revenue and other significant KPIs.   Run A/B tests to optimize ad network-based monetization efforts.   Propose improvements and innovative ways on how to increase revenue, viewability and other essential metrics.   Day-to-day yield optimization techniques across all monetization partners.   Requirements to the candidates:   3+ years of professional experience.   Degree in tech would be a plus.   Professional knowledge of app environment and ecosystem, app monetisation, analysis, ad setup.   Experience in app monetisation in media/games on the publisher’s side.   Knowledge of Firebase, GA, Mopub, Admob, Facebook, Amazon etc   Fluent English   We offer:   A competitive salary and benefits;   Location – Limassol or remote working in a European time zone;   Great opportunities to grow and develop your skills in an international and creative team.   We appreciate your interest in our roles and the company. Your CV will be reviewed carefully by our team, and if we are ready to move forward with your application, one of our recruiters will contact you and explain the next steps. ​ TheSoul Publishing is an equal opportunity employer and we are committed to creating an inclusive environment for all employees. We celebrate diversity and we do not discriminate based upon race, color, religion, gender, gender identity, national origin, citizenship, age, disability, sexual orientation, marital status, or any other characteristic protected by law. We care about the privacy of our candidates and all the data you provide to us is maintained in a secure manner and kept confidential.    "
Senior Product Manager,https://hh.ru/applicant/vacancy_response?vacancyId=43808548,2021-07-21T14:06:51+0300,False,,,,Более 6 лет,Удаленная работа,Leadership Skills;Agile Project Management;Team management;Business Development;Product Management;,ALM Works,Санкт-Петербург,"Who are we? ALM Works is an established software company that focuses on developing best-in-class applications to empower project managers. Our flagship product, Structure for Jira, is one of the most popular applications on the Atlassian Marketplace. We have the privilege of serving more than 4,000 customers, many of which are among most well-known companies in the world: NASA, Google, Adobe, Intel, Sony, Disney, Netflix, Toyota, Twitter - to name just a few. We are a small company with proven success record and big plans. We are expanding our team of passionate, tenacious, and solution-driven individuals in Saint-Petersburg. What is the job? We are looking for an experienced Product Manager to play a critical role in creating best-in-class software products for project management. You will build on the success of our existing products, and shape our new products and the future of our company. You will be in direct contact with our customers around the world, both from the well-known big companies and small startups. You will work directly with our talented engineering and UI/UX teams. As a senior product manager, you&#39;ll contribute to the overall product management practices in the company and the way we do things. We expect you to learn from us and us to learn from you. In order to be successful in this position, you will need to have strong communication skills, ability to express thoughts clearly and concisely; fanatical attention to detail; analytical mindset, strong skills in working with data and metrics; creativity and the ability to think strategically. This position does not involve people and project management. What are the requirements?  At least 5 years of experience in software At least 2 years of experience as a product manager, business analyst Excellent written and spoken English BS degree or equivalent Technical background, you will have to learn quickly complex concepts and tools Good understanding of traditional and agile project management practices Strong plus: experience of working in Atlassian ecosystem Strong plus: experience as a project manager in a software development or other IT team  What are the responsibilities?  Implementing company&#39;s strategic direction by expanding existing and developing new products Owning a product&#39;s roadmap and backlog Understanding the pain points and problems of our users Achieving and retaining product-market fit Working with user feedback Conducting user interviews, other product management techniques that make sense for our products Knowing everything about our competitors and how to position our products in a unique way Defining and refining features, finding a solution to a user&#39;s problem and working out the details Working closely with the UI/UX team to create efficient and pixel-perfect user interfaces Mentoring and helping junior product managers Supporting business teams as a subject matter expert Collaborating with business leadership and product stakeholders  What do we offer?  A highly collaborative culture based on honesty, respect, and kindness.  Working in a team of dedicated professionals   Ability to contribute to new products which will be used by thousands of people   Competitive salary (in the 90th percentile)   After 9 months: quarterly bonus based on the financial performance of the company   Productive and very informal working environment at the “Times” business center (м. Лесная, Петроградская) (*right now working remotely due to COVID-19)   Reserved parking   Flexible schedule, paid sick/personal leaves   Opportunity to work full time remotely   Premium medical insurance   English lessons/fitness 50% reimbursement   Opportunity to communicate with customers around the world and present the projects to the public on the Internet and at trade shows and conferences  Company paid trips to conferences, trade shows, and corporate retreats.  How to apply Please send us your resume with a cover letter (in English) outlining your prior experience and a few suggestions of how you could apply it at ALM Works."
Бизнес-ассистент коммерческого директора,https://hh.ru/applicant/vacancy_response?vacancyId=46074819,2021-07-20T09:45:18+0300,False,,,,От 1 года до 3 лет,Полный день,MS PowerPoint;Английский язык;Креативность;Подготовка презентаций;Навыки презентации;,Like Центр,Москва,"В команду Like Центра требуется Бизнес-ассистент коммерческого директора. Основной продукт: онлайн и офлайн образование в сфере предпринимательства и личностного развития. Like Центр — ведущая технологическая образовательная компания для предпринимателей. В экосистему Like Центра входит инвестиционный фонд, собственная LSM-платформа и сеть коворкингов Names. Работая в нашей команде, Вы получаете возможность взаимодействовать с творческими и интересными людьми, а также возможность получить профессиональное обучение и развитие. Обязанности:  Ведение операционной работы; Создание отчетов; Подготовка презентаций; Генерация идей; Заполнение закрывающих документов.  Требования:  Опыт работы на позиции бизнес-ассистента (от 6 месяцев); Возможность работать в офисе компании.  Работая в Like Центре, по словам действующих сотрудников, ты получаешь:   Возможность создавать качественный продукт, которым будешь гордиться;   Топовую среду для развития и неограниченные возможности для профессионального роста;   По-домашнему теплую атмосферу Like Family, крутую команду, помощь и поддержку коллег и руководства;   Конкурентную заработную плату, оклад + KPI по итогам месяца;   Win-win — взаимовыгодное сотрудничество;   Уровень заработной платы обсуждается с итоговым кандидатом;   Работу в комфортном офисе в «Москва-Сити». Возможна удаленная работа.      "
Postdoctoral Associate In Microwave Photonics,https://hh.ru/applicant/vacancy_response?vacancyId=43836555,2021-07-12T11:16:58+0300,False,,,,От 1 года до 3 лет,Полный день,Analytical skills;Mathcad;Английский язык;,Университет ИТМО,Санкт-Петербург,"DESCRIPTION The international research team at the Department of Physics and Engineering of ITMO University in St. Petersburg (Russia) is seeking a brilliant and highly motivated Postdoctoral Associate to join our team for innovative studies on microwave photonics and wireless power transfer. The research collaboration aims to invent novel approaches to efficient wireless power transfer by getting inspiration from recent advances in photonics and metamaterials. The Post Doctoral Associate is expected to conduct high-quality research tasks, which entails:  Design, simulate, and evaluate microwave metasurfaces, metamaterials, resonators, and antennas. Development of new ideas for highly efficient WPT systems. Participate in other cutting-edge research projects on photonics and metasurfaces.  The position will be initially filled for 3 years, renewable yearly with a possible extension. The contract includes fringe benefits such as health insurance. The postdoc will work under the supervision of Prof. Polina Kapitanova. REQUIREMENTS We expect the candidate to fulfill the following requirements:  successfully completed Ph.D. (electrical engineering, applied physics, optics) within past 5 years or be close to its accomplishment; strong qualification and skills in analytical/numerical modeling of electromagnetic systems; hands-on experience in microwave engineering; excellent publication record demonstrating the ability of independent research; fluency in spoken and written English.  We also expect that the candidate will share our values of academic freedom, collaborative research environment, and respect of colleagues, disregard their formal position, age, gender, race, ethnic or religious background. ABOUT OUR TEAM The Department of Physics and Engineering and is actively developing an international research center in optics and photonics, condensed matter physics, and microwave physics. Launched in 2000 under the Russian Federation program of excellence, today, it hosts more than 300 researchers working in 5 international laboratories keeping the leading positions among Russian research institutions. To conduct experiments in the radio-frequency and microwave ranges, the team has the following major equipment:  anechoic chamber (dimensions: 9m x 5m x 4m); 3-coordinate precision near-field scanner; Agilent Technologies PNA E8362C Vector Network Analyzer (10 MHz-20 GHz); Agilent Technologies PNA E8362C Vector Network Analyzer Calibration Kit (10 MHz - 20 GHz); Agilent HP 83020A signal amplifier (2 GHz - 26 GHz); ultra-wideband antennas TMA 1.0-18.0 KV (750 MHz - 18 GHz); azimuthal rotary device.  For prototyping of antennas and resonators of the radio-frequency range of wavelengths, the team has auxiliary equipment:  CNC engraving-milling machine HIGH-Z S-1400; 3-axis CNC Milling and drilling machine; guillotine shears; soldering robot EVERPRECISION EP-SR; 3D printer.  APPLICATION The position will be open until a suitable candidate is found. Candidates may apply before obtaining their Ph.D. degrees. The application should contain:  cover letter stating your research experience and current research interest and motivation; CV; list of publications; names of two referees. "
