vacancy,url,created,has_test,salary_from,salary_to,currency,experience,schedule,skills,employer,area,description
Java разработчик,https://hh.ru/applicant/vacancy_response?vacancyId=46150899,2021-08-02T10:36:27+0300,False,,,,От 3 до 6 лет,Полный день,Hibernate ORM;Spring Framework;Java SE;Java;Java EE;,ИНТЕР РАО ИТ,Москва,"Приглашаем на работу в ИТ-компанию, входящую в крупнейший российский энергетический холдинг, Java разработчика в команду по разработке и внедрению систем автоматизации бизнес-процессов для Группы компаний. Чем предстоит заниматься:  Развитие и поддержка системы документооборота и системы архивного хранения документов; Разработка новых продуктов компании; Участие в определении направления развития архитектуры приложений и выборе технологий; Создание нового и оптимизация работы имеющегося функционала; Повышение надежности и качества системы на всех уровнях.  Мы используем:  Java 8/11 Tomcat PostgreSQL MyBatis JBPM Guice Ignite JAX-WS JUnit CI/CD ELK Stack Jira, Upsource, Confluence, TM4J, Git, Maven,Gradle.  Требования:  Знание основных алгоритмов и структур данных; Хорошее владение Java и опыт объектно-ориентированного программирования; Знание основных библиотек и шаблонов проектирования; Умение использовать Git и Maven и/или Gradle; Желание находить новые решения, осваивать новые технологии; Базовые знания SQL.  Будет плюсом:  Опыт работы с PostgreSQL; Опыт работы с Rabbit MQ и/или Kafka; Опыт применения ORM (MyBatis); Опыт проектирования и использования REST/SOAP сервисов; Опыт разработки на микросервисной архитектуре; Опыт применения ELK Stack; Навыки проведения Code Review; Опыт работы по гибким (Agile) методологиям; Участие в разработке веб-проектов с большой нагрузкой; Опыт frontend разработки (HTML, CSS, Javascript); Опыт работы с Dart/Flutter; Опыт работы с Documentum.  Условия:  Работа в устойчивой ко всем изменениям компании, лидере своей отрасли; Гибкий график работы; Возможность удаленной работы; Своевременные выплаты заработной платы (оклад, премии, расширенный социальный пакет); Соцпакет: ДМС (стоматология, стационар, услуги поликлиник), оплата мобильной связи, дотация на питание; Корпоративное обучение; Поддержка спорта; УРОВЕНЬ оплаты труда - обсуждается с кандидатами при собеседовании и зависит от опыта и квалификации. "
Программист Java,https://hh.ru/applicant/vacancy_response?vacancyId=46750907,2021-08-03T15:35:57+0300,False,80000,,RUR,От 1 года до 3 лет,Полный день,ООП;Java;Git;XML;Spring Framework;JPA;SQL;Spring Boot;Docker;,Санрайс Ресурс,Ярославль,"Обязанности: Разработка заказных корпоративных систем на Java. Требования:  знание Java знание и понимание ООП понимание web services понимание основных паттернов программирования (IoC, DI, MVC, и т. п.) основы SQL основы XML  Будет преимуществом  знание интеграционных паттернов знакомство со Spring знакомство с интеграционными шинами знание английского языка на уровне чтения документации  В офисе вас ждёт:  дружный и интересный коллектив интересные проекты чай, кофе, печеньки  Условия:  Оформление по ТК &quot;Белая&quot; ЗП Бонусы "
Java Developer,https://hh.ru/applicant/vacancy_response?vacancyId=45518323,2021-08-04T10:09:21+0300,False,,,,Более 6 лет,Удаленная работа,ORM;REST;RabbitMQ;MongoDB;MS SQL;Entity Framework;PostgreSQL;Agile Project Management;Redis;JSP;Kotlin;Intellij IDEA;Управление разработкой;Spring Framework;Teamleading;Linux;,Группа Компаний Wallet One,Москва,"О нас Wallet One - международный платежный сервис, создающий условия для творчества и профессионального роста своей команды. У нас есть удобный офис в стиле лофт в Москве, а так же, офисы для команд разработки в Питере, Оренбурге и Чебоксарах. Сейчас у нас открыты 2 новых платежных направления в РФ (кошельковая платформа) и зарубежье (карточный процессинг), под которые мы активно набираем команду и ищем разработчиков, способных погрузиться в предметную область, в синхронизации с другими командами холдинга развивать общую микросервисную архитектуру платежных платформ и создавать новые сервисы, общие для всех проектов. Что предстоит делать?  проектировать и разрабатывать новые сервисы и платформы с применением микросервисного подхода к архитектуре. участвовать в формировании единой архитектуры холдинга. Предлагать свое видение. организовать работу команды для проектирования и реализации задач планировать и оценивать сроки выполнения и трудоемкость технических задач выстраивать эффективный процесс разработки внутри команды и отвечать за ее взаимодействие с другими подразделениями делать код-ревью и контролировать качество кода – своего и коллег.  Что мы ожидаем от кандидата?  Middle+/Senior Java Developer опыт разработки с использованием технологий: Spring Boot, Kotlin, Web Services, ORM, REST-сервисы, unit testing, mocking, integration testing навыки построения HA-приложений: RabbitMQ, ActiveMQ, MongoDB опыт работы с PostgreSQL опыт работы в качестве архитектора или ведущего разработчика с проектами, доведенными до production опыт проектирования микросервисной архитектуры приложений. Знание и применение паттернов проектирования. знание и применение современных методологий разработки программного обеспечения опыт разработки высоконагруженных и горизонтально масштабируемых приложений опыт многопоточного программирования опыт работы с Docker и инструментами оркестрации знание git, git-flow английский язык — на уровне чтения технической документации    Будет преимуществом  знание технологий кластеризации и балансировки приложений, nginx-балансировки знание принципов работы Message Queuing/Broking или Service Bus систем хорошее понимание актуальных технологий в программном обеспечении для предприятий (enterprise software), а также подходов/инструментов разработки, включая системы виртуализации, контроля версий, удаленной разработки, трекинга задач, сборки, тестирования и управления сетями.    Мы предлагаем:  высокую заработную плату работу без привязки к локации (можно в офисе или удаленно) гибкую систему оплаты и бонусы, которые напрямую зависят от качества, скорости и эффективности реализации проектов дополнительную мотивацию от результатов работы бизнес-команды комфортный рабочий график и проектный подход профессиональный рост в финтехе командный дух и работу на результат    Если работа для Вас – любимое увлечение, а достижение ощутимых результатов от нее – ни с чем несравнимое удовольствие, мы ждем Вас в команде разработки Wallet One!"
Senior Java разработчик / TeamLead,https://hh.ru/applicant/vacancy_response?vacancyId=44194931,2021-08-03T15:24:15+0300,False,,,,От 3 до 6 лет,Полный день,Python;SQL;Linux;Java;C++;,Рамакс Интернейшнл,Москва,"Привет, меня зовут Алина и я HR Business Partner компании Ramax! Мы более 27 лет занимаемся разработкой и внедрением информационных систем, а в последнее время стараемся разрабатывать и собственные продукты. Мы не используем слово &quot;сотрудник&quot; и &quot;компания&quot;. Мы ищем лучших в свою команду! Мы часто беремся за изучение неизвестных технологий и решений, поэтому у нас не бывает скучно. У нас большой опыт реализации проектов по направлениям BigData, BI-систем, Siebel CRM. Мы очень активно расширяемся не только в новых технологиях, но и в новых отраслевых нишах. Мы приветствуем инновации и современные практики в работе и всегда поддерживаем инициативы и предложения по улучшению рабочих процессов. Задачи:  Разработка высоконагруженных систем на базе технологий Tarantool Data Grid, Kubernetes, Java. Обеспечение бесперебойной работы функционала в продуктовой среде  Для реализации этих задач потребуется:  Отличное знание Java (Java 11) Желание изучить язык программирование Lua и получить опыт работы с системой Tarantool Data Grid. Опыт работы с SQL и NoSQL базами Опыт разработки распределенных систем Опыт работы с Linux, Java 11 (Vertx). Python и Kafka будут плюсом. Опыт покрытия тестами нового функционала  Мы предлагаем работу в молодой и амбициозной команде, с оформлением по ТК РФ и &quot;белой&quot; заработной платой, возможность удаленной работы, а также бенефитную программу после прохождения испытательного срока и много других &quot;плюшек&quot;, о которых ты узнаешь на интервью! Ждем твое резюме! Более подробно узнать о нашей корпоративной жизни можно здесь - https://www.ramax.ru/career/ и https://www.instagram.com/ramax_group/  Будем рады видеть тебя в нашей команде!"
Middle Java developer,https://hh.ru/applicant/vacancy_response?vacancyId=45904504,2021-08-04T13:40:34+0300,False,,,,Нет опыта,Полный день,,Сбербанк,Москва,"Единый профиль клиента - одна из ключевых систем Сбербанка. Это распределенная и высоко нагруженная система с несколькими типами хранилищ данных и прикладным резервированием. Наша цель – предоставить потребителям сервисы работы с персональными данными клиентов, которые доступны в режиме 24x7. Для её достижения мы используем самый современный стек технологий. Наши команды решают задачи связанные с построением распределенной системы, задачи оптимизации производительности, задачи обеспечения горизонтального масштабирования и перевода в облачную инфраструктуру. В данный момент у нас открыто несколько позиций, на которые мы ищем Java разработчиков от уровня junior до team lead Чем предстоит заниматься? Разработкой распределенной высоко нагруженной системы на Java/Kotlin с использованием GridGain, Kafka, Oracle, PostgreSQLПроведением code review коллег. Устранением замечаний к своему кодуПроектированием и декомпозицией задачи на спринт вместе с командойНаписанием unit/integration тестов ТребованияУверенное знание стека используемых технологий: Java, Spring Core, Spring BootОпыт разработки с использованием Oracle или PostgreSQL Опыт разработки c использование GridGain/Apache Ignite или любого другого In memory data gridОпыт разработки с использование KafkaБольшим плюсом будет опыт в Spring StatemachineУмение работать в команде  Плюсом будет являться Разработка микросервисов под облачную инфраструктуруОпыт в построении горизонтально масштабируемых отказоустойчивых систем Знание технологий виртуализации и контейнеризацииОпыт оптимизации производительности системы. Поиск и анализ причин возникновения performance drop Опыт работы с gRPC и Protobuf Условия работы:Профессиональное обучение, семинары, тренинги, конференцииГодовые премии ДМС, сниженные ставки по кредитованию, программы лояльности для сотрудниковСамые инновационные, амбициозные проекты и задачи "
"Backend Developer (Go, Erlang, Java)",https://hh.ru/applicant/vacancy_response?vacancyId=44014007,2021-07-25T14:07:42+0300,False,,,,От 1 года до 3 лет,Гибкий график,C++;Java;C#;Erlang;Golang;,TradingView,Ростов-на-Дону,"Привет! Меня зовут Дмитрий и я возглавляю одну из команд разработки бэкенда TradingView. Наша часть бэкенда состоит из сервисов написанных преимущественно на Erlang и Go, поэтому нам нужен человек который разбирается в многопоточности, а также обладает знанием алгоритмов и структур данных. Знание Erlang и Go будет плюсом, но не является обязательным, от вас требуется желание писать на них. Сервис быстро растет и задачи которые предстоит решать состоят как в добавлении новых фич, так и в оптимизации существующего кода.   TradingView – это аналитическая платформа и социальная сеть, которую используют миллионы трейдеров и инвесторов из более чем 100 стран. Мы предоставляем доступ к данным со 100+ торговых площадок по всему миру. Бэкенд TradingView включает сотню крупных серверов, расположенных в десяти дата-центрах, и обслуживает 500 000+ одновременных клиентских сессий и более 17 миллионов активных пользователей в месяц. Мы агрегируем реалтаймовые стримы и храним историю по всем сделкам сотен бирж, а также непрерывно обсчитываем около миллиона пользовательских скриптов. Наши технологии используют более 40 000 компаний по всему миру, среди них – Investing.com, SeekingAlpha, Лента, Тинькофф, Чикагская и Бразильская биржи. Сегодня мы входим в топ 130 крупнейших сайтов мира по версии Alexa.com. Мы рассчитываем, что вы обладаете:  Опытом работы и хорошим теоретическим знанием языков С/С++/Java/C#; Желанием изучить Erlang и Go, если вы их не знаете; Знанием английского языка (технический); Имеете высшее профильное IT-образование (обязательно) и разбираетесь в алгоритмах, структурах данных и многопоточности;  Наш стэк серверного бэкенда:  Сервисная архитектура (REST)  Go, Erlang и Java как основные языки разработки   Postgres как основная БД, есть MongoDB и RethinkDB   Gitlab с CI (тесты), Jenkins для билдов и автоматизации   Docker для контейнеризации сервисов   Мы готовы предложить вам:  Работу в проекте, популярном у миллионов пользователей; Гибкий график с учетом вашего биоритма; Современный офис с панорамным видом на центр города; Официальное оформление по ТК РФ с первого дня работы; Конкурентную белую зарплату; ДМС; Адаптивное рабочее место, пространство для отдыха – диванчики, турник, кикер, PlayStation; Бесплатные обеды + кофе/чай/какао/молоко/снеки круглосуточно; Активный отдых: зимой горные лыжи и сноуборд, летом серфинг и кайтинг - и многое другое; Обучение и рост внутри компании, участие в митапах и конференциях; Релокация в Ростов-на-Дону из любой точки мира; полный релокейт-пакет Понимание и поддержку по личным вопросам.   "
Java-developer (стажер),https://hh.ru/applicant/vacancy_response?vacancyId=46689303,2021-08-02T09:44:55+0300,False,,,,Нет опыта,Полный день,Java;ООП;Git;Java SE;Spring Framework;,СЕНЛА,Орел,"В связи с ростом отдела компания SENLA приглашает на стажировку Java-разработчика! SENLA сегодня – это команда из 450+ человек, работающих в офисах компании в Беларуси, России и Хорватии. У нас более 300 реализованных проектов с 40 заказчиками по всему миру, 90% клиентов работают с нами на постоянной основе. Компания помогает крупным игрокам финансового, банковского и медицинского рынков развивать проекты. Чем предстоит заниматься:  разработка и поддержка информационных систем; командная разработка.  Основные требования к кандидату:  базовые знания Java 8 -11; понимание принципов ООП; желание учиться и развиваться.  Условия:  стажировка сроком до трех месяцев; опытный наставник; отработанная система обучения в формате online и в офисе; возможное трудоустройство при отличном результате прохождения стажировки.  Откликайтесь на вакансию! Мы с радостью рассмотрим Вашу кандидатуру."
Java-разработчик,https://hh.ru/applicant/vacancy_response?vacancyId=39455413,2021-08-03T08:37:58+0300,False,,,,От 1 года до 3 лет,Полный день,Spring Framework;JUnit;Java;SQL;,Строительный Двор,Москва,"Более 150 человек в Тюменском и Московском центрах разработки принимают активное участие в проектах компании, направленных на разработку наших внутренних ERP систем, приложений, интернет-магазинов. Одна из таких команд занимается созданием системы исполнения промо активностей, которая будет использоваться для розничных форматов продаж (кассы, интернет - магазин, КЦ, мобильные приложения). Чем предстоит заниматься:  Проектирование и реализации архитектуры сервиса; Разработка алгоритма расчета клиентских корзин согласно бизнес-правилам; Интеграция данных с аналитическими системами; Разработка и реализация архитектуры хранения и обновления данных; Интеграция данных с Master Data системами; Проектирования клиентского API;  Что мы предлагаем:   стабильная «белая» заработная плата (уровень обсуждается на собеседовании);   гибкий график с периодической возможностью удаленной работы;   оформление в штат компании с первого рабочего дня по ТК РФ;   система адаптации и наставничества на период испытательного срока (3 месяца);   возможность посещать конференции, митапы и другие мероприятия за счет компании;   комфортный офис (удобные переговорки, слип-боксы, кофе-зоны);   компенсация обедов 50%;   насыщенная корпоративная культура: праздничные мероприятия, тимбилдинги, дни настольных игр.   Если ты:   уверенно владеешь Java (версии 8+);   имеешь опыт разработки на Spring Boot (Webflux, Web);   умеешь проектировать БД;   понимаешь и умеешь применять принципы чистой архитектуры;   понимаешь принципы работы HTTP, принципы REST;   умеешь и хочешь писать автотесты с использованием JUnit, Mockito;   имеешь опыт коммерческой разработки от 1 года.    Плюсом будет:  опыт работы с Apache Kafka; опыт работы с in-memory datagrid (Apache Ignite); опыт работы с NoSQL БД (Apache Hbase, MongoDB); опыт работы с Vertica.  Появились вопросы? Пишите в Телеграм @udorokhova. Узнать больше о компании можно на нашей странице в Instagram @sdvor_it."
Java разработчик,https://hh.ru/applicant/vacancy_response?vacancyId=46704178,2021-08-02T13:01:21+0300,False,,,,Нет опыта,Полный день,,Сбербанк,Санкт-Петербург,"Мы расширяем команду по разработке системы по автоматизации кассовых и инкассаторских центров Сбербанка России, а точнее ее подсистмы, которая отвечает за автоматизацию деятельности инкассаторов. Подсистема отвечает за:  Учет заявок и ценностей для работы на маршруте Учет имущества инкассаторов Сбор данных с мобильного приложения по факту выполнения операций.  Основная система, как и подсистема высоконагруженные, 24/7 business-critical, и установлены во всех Кассовых Центрах Сбера по всей территории России. Мы ищем Java разработчика Обязанности:  разработка бэкенда существующего монолита, разработка новых микросервисов в рамках технологической транформации и перехода в облако в OpenShift разработка веб-части существующих и новых приложений разработка SQL-скриптов миграций написание unit-тестов работа в команде в формате Scrum    Требования    Хорошее знание Java 8+, Spring, JPA, JUnit Знание JavaScript, TypeScript. Уверенно пользуетесь технологиями: REST / SOAP, JSON / XML / YAML Имеете опыт работы с Maven, Git, Jenkins, Jira, Confluence SQL – базовый уровень, можете писать запросы, делать выборки для анализа данных. Есть опыт работы с одним из серверов приложений или опыт разработки приложений на Spring Boot    Будет плюсом, если Вы имеете опыт:  работы с БД Oracle (19), PostgreSQL работы с контейнерезированными приложениями и Service Mesh (Docker, K8s, OpenShift, Istio) работы с Kafka разработки на jasperreports разработки на ReactJS или на SmartClient разработки скриптов DevOps    Soft-skills    Высокая стрессоустойчивость Управление результатом и ответственностью Умение работать в команде "
Java Developer (СберБанк Онлайн),https://hh.ru/applicant/vacancy_response?vacancyId=46764768,2021-08-04T07:40:50+0300,False,,,,Нет опыта,Полный день,,Сбербанк,Омск,"Информация о проекте:СберБанк Онлайн – крупнейший интернет-банк страны. Это сложная высоконагруженная система с ежедневной аудиторией ~30 000 000 пользователей и SLA – 99.999%. Система отвечает за обработку пользовательских запросов со всех видов устройств (мобильные приложения, банкоматы, web-браузер и др.) и взаимодействие с большим количеством бэк-систем банка для выполнения пользовательских операций. На проекте работают 10 основных команд в 4 городах страны + команды из других подразделений, реализующие свои доработки по модели Inner source. Описание команды:Распределенная Agile-команда из 9 человек занимается созданием системы «умного» автозаполнения клиентских документов для фронтальных систем и миграцией базового функционала клиентских сессий в периметр новой технологической платформы. Вам предстоит:Заниматься в основном это backend разработкой по всем фронтам: реализация нового функционала, рефакторинг &quot;легаси&quot;, написание тестов, оптимизация существующих алгоритмов работы и сценариев.Участвовать в разработке архитектуры продукта, проведение оценки внедрения новых технологий в проект.Активно взаимодействовать c аналитиками и тестировщиками, принимать участие в согласовании требований на разработку.Работать в команде, проводить code review и хорошо аргументировать свою точку зрения. Мы ожидаем, что у Вас есть:Понимание принципов объектно-ориентированного программирования и умение использовать их на практике.Знание принципов построения высоко-нагруженных промышленных систем с высокими требования к надежности и доступности.Знание теории реляционных баз данных, способов нормализации и денормализации данных.Знание базовых структур данных и алгоритмов.Глубокие знания JavaCore (Collections, JDBC, IO, Exceptions).Понимание многопоточности и ее реализации в Java.Опыт работы с JavaEE, Spring Framework,JMS и MQ.Опыт работы с Oracle, знание языка запросов SQL.Умение делать UI только с помощью HTML, CSS, JavaScript.Опыт работы с JPA и Hibernate.Опыт работы с Git. Будет плюсом:Продвинутый опыт работы с Gradle.Опыт в DevOps (Jenkins, Ansible).Опыт разработки с использованием с Apache Kafka.Работа у нас:Официальное трудоустройство согласно ТК РФ.Офис по адресу ул. Красный Путь, 111.Возможность удаленной работы (обсуждается отдельно).Самостоятельный выбор графика работы.Прозрачная система мотивации (оклад + годовая премия).Социальное страхование (от несчастных случаев, ДМС).Возможность профессионального развития (корпоративное обучение, участие в профильных конференциях).Корпоративная программа лояльности (льготное кредитование, скидки в компаниях-партнерах)."
Java Developer (IDEA database plugin),https://hh.ru/applicant/vacancy_response?vacancyId=46476006,2021-07-23T12:21:42+0300,False,200000,,RUR,От 1 года до 3 лет,Гибкий график,,JetBrains,Новосибирск,"Плагин для баз данных в IntelliJ IDEA — это общее название для той части IntelliJ IDEA, которая отвечают за работу с базой: соединение, отображение объектов, написание запросов, редактирование данных, диаграммы связей. Ещё эта функциональность существует в виде отдельного продукта — DataGrip, среды разработки для SQL и баз данных. Плагином для баз данных пользуются около миллиона людей. DataGrip, как отдельный продукт, запускают около 250 тысяч раз в месяц. У DataGrip более пятидесяти конкурентов: все они либо слишком узкоспециальные, либо умеют только базовые вещи, либо стоят очень дорого. SQL существует уже много лет, а классной среды разработки для баз данных так и не создано: в мире на такой инструмент существует сильный запрос. Делать DataGrip — это предлагать разработчикам совершенно новый опыт работы с базой: от написания запросов и работы с таблицами до развертывания крупных проектов. Приходи, если:  У тебя есть опыт параллельного программирования от года. Ты понимаешь, как работают базовые алгоритмы и структуры данных. Тебе интересно влиять на то, каким будет продукт. Ты аргументированно отстаиваешь свою позицию. Эти требования кажутся суровыми, но ты очень хочешь делать крутые вещи.  Будет приятным дополнением:  Опыт программирования на Java. Знакомство с базами данных и языками запросов. Участие в проектах с открытым исходным кодом. Желание улучшить продукты JetBrains. Знакомство с технологиями создания компиляторов и анализа кода.  Чем работа в DataGrip отличается от работы в других наших IDE:  Функциональность DataGrip попадает во все IDE, потому что работать с базами надо пользователям всех наших продуктов. То, что вы будете делать, станет частью IntelliJ IDEA, PyCharm, Rider, GoLand и многих других продуктов. У нас небольшая команда — сейчас в ней четыре разработчика. Получится понимать и держать в голове, как развивается продукт в целом и кто за что отвечает. Помощь можно получить очень быстро, а дать фидбек свободно. В отличие от других IDE, в DataGrip есть задачи, которые вообще не затрагивают анализ кода: таблицы, диаграммы, дерево объектов. Можно взять задачи из этих подсистем, если вас не привлекают анализ кода и парсеры. А если парсеры привлекают, отметим, что у SQL одна из самых сложных грамматик: язык очень неформальный, грамматика развесистая и задачи поэтому интересные. Мы много ездим на конференции в Европу и США, встречаемся с пользователями. Продукт популярный, а людей, готовых про него рассказывать, не хватает. Если вам интересна и такая деятельность, мы будем только рады.  Как устроено внутри:  Исходный код — на Java и Kotlin. Для организации командной работы используем YouTrack для учёта багов и фич, TeamCity для автоматического запуска тестов и сборки продуктов, Slack для чатов. С пользователями общаемся напрямую. Многие продуктовые решения принимает разработчик.  А ещё:  Страховка для вас, жены/мужа и детей. Пока работаем из дома.  Что будет, когда вернемся в уютный офис:  Свежие и полезные завтраки и обеды в офисе. Бесплатные уроки английского и немецкого. "
Инженер-стажер в отдел разработки (Java),https://hh.ru/applicant/vacancy_response?vacancyId=46707548,2021-08-02T14:03:51+0300,False,,,,Нет опыта,Гибкий график,,ЮниДата,Санкт-Петербург,"Компания ЮниДата приглашает в свою команду начинающего Java-разработчика. Технологический стекJava 8, 11SpringRESTful Web ServicesSOAP Web Services ИнфраструктураCentOSOpenJDKTomcatElasticsearchPostgreSQL Чем ты будешь заниматься:  Участвовать в разработке нового продукта в области MDM в составе команды разработчиков на стеке Java; Писать техническую (не пользовательскую) документацию; Поддерживать процесс внедрения и сопровождение продукта.  Что мы ждем о тебя:  Обучаешься на старших курсах ВУЗа (техническая специальность: ИТ, математика и др.) или только что закончил обучение; Имеешь учебный опыт программирования; Знаешь ООП, классические алгоритмы и структуры данных; Знаешь Java SE 8 и выше (Core/IO/Collections/Exception handling/Concurrency/GC/JMM) Знаешь Spring (core/mvc) Готовность работать от 20 часов в неделю, возможность рабочих контактов в течении дня (skype/zoom).  Мы предлагаем:  Работу в интересных проектах с командой профессионалов; Оформление по срочному трудовому договору; Возможность профессионального и карьерного роста; Молодой дружный коллектив; Современный офис в пешей доступности от метро, но сейчас мы работаем удаленно; Гибкий рабочий день; Разговорный клуб английского языка.  Не упустите возможность окунуться во &quot;внутреннею кухню&quot; крупной IT Компании и определиться с дальнейшим направлением профессионального развития :-)."
Java-разработчик автоматизированных речевых систем,https://hh.ru/applicant/vacancy_response?vacancyId=46784232,2021-08-04T13:52:49+0300,False,70000,,RUR,От 1 года до 3 лет,Удаленная работа,Java;Spring Framework;Apache Maven;SQL;MySQL;Linux;,Vocalize,Тула,"Обязанности: · Разработка автоматизированных систем контактных центров с использованием технологий распознавания и синтеза речи Требования: · Высшее образование · Опыт Java разработки от 3 лет (Java full-stack) · Уверенное знание Java 8; · Знание СУБД MySQL. SQL-запросы; · Знание средств коллективной разработки и сборки проектов (maven), git · Умение писать простой, расширяемый и производительный код. · Желательно знание Linux. Дополнительным преимуществом: · Знание Spring, Web-разработки, Angular · Websocket, XML, SOAP, REST   Условия: - Своевременная заработная плата (обсуждается по результатам собеседования) - Возможность профессионального и карьерного роста; - Работа в дружном коллективе; - Удаленная работа. Работа по графику 9.00-18.00 5/7 по Москве."
